"PopID","Year","Spawners","FracWild","Age2","Age3","Age4","Age5","Age6","Age7","Harvest","Broodstock","has_spawn","has_fracwild","hatch_guess","age_guess","matchID","Geomean","Geomean5"
91,1991,907,0.9,0,0.07,0.33,0.6,0,0,0.01,0,1,1,0,0,0,524,807
91,1992,1582,0.37,0,0.01,0.68,0.31,0,0,0.01,0,1,1,0,0,0,579,685
91,1993,2169,0.56,0,0.02,0.27,0.72,0,0,0.02,0,1,1,0,0,0,646,681
91,1994,552,0.67,0,0.01,0.24,0.75,0,0,0.01,0,1,1,0,0,0,668,674
91,1995,224,0.55,0,0.09,0.54,0.37,0,0,0.03,0,1,1,0,0,214,583,464
91,1996,367,0.74,0,0.05,0.71,0.24,0,0,0.03,0,1,1,0,0,0,549,374
91,1997,1256,0.34,0,0,0.67,0.33,0,0,0.01,0,1,1,0,0,0,491,352
91,1998,1194,0.58,0,0.13,0.54,0.33,0,0,0.02,0,1,1,0,0,0,457,307
91,1999,639,0.76,0,0.03,0.87,0.08,0.02,0,0.02,0,1,1,0,0,0,466,323
91,2000,1307,0.47,0,0.12,0.52,0.36,0,0,0.01,0,1,1,0,0,0,453,442
91,2001,1568,0.63,0,0,0.96,0.04,0,0,0.01,0,1,1,0,0,0,465,578
91,2002,1392,0.64,0,0,0.67,0.33,0,0,0.03,0,1,1,0,0,0,485,670
91,2003,2464,0.73,0,0,0.18,0.8,0.02,0,0.06,0,1,1,0,0,0,506,834
91,2004,1231,0.71,0,0.02,0.64,0.34,0,0,0,0,1,1,0,0,0,551,940
91,2005,900,0.61,0,0.1,0.4,0.5,0,0,0.02,0,1,1,0,0,0,639,923
91,2006,1398,0.45,0,0,0.77,0.22,0.01,0,0.02,0,1,1,0,0,0,698,843
91,2007,1007,0.66,0,0.1,0.44,0.43,0.03,0,0.02,0,1,1,0,0,0,722,779
91,2008,1337,0.52,0,0.07,0.69,0.24,0,0,0.02,0,1,1,0,0,0,727,635
91,2009,1060,0.57,0,0.04,0.59,0.37,0,0,0.02,0,1,1,0,0,0,743,587
91,2010,1966,0.8,0,0.01,0.87,0.12,0,0,0.02,0,1,1,0,0,0,826,739
91,2011,1732,0.76,0,0.1,0.16,0.72,0.02,0,0.02,0,1,1,0,0,0,841,838
91,2012,1078,0.77,0,0,0.47,0.53,0,0,0.04,0,1,1,0,0,0,835,895
91,2013,586,0.72,0,0.28,0.43,0.27,0.02,0,0.02,0,1,1,0,0,0,699,769
91,2014,1127,0.82,0,0.02,0.92,0.06,0,0,0.02,0,1,1,0,0,0,703,841
92,1957,693,1,0,0.08,0.3,0.62,0,0,0.62,0,1,1,0,1,0,-99,-99
92,1958,238,1,0,0.08,0.3,0.62,0,0,0.75,0,1,1,0,1,0,-99,-99
92,1959,182,1,0,0.08,0.3,0.62,0,0,0.69,0,1,1,0,1,0,-99,-99
92,1960,143,1,0,0.06,0.58,0.37,0,0,0.71,0,1,1,0,0,10,-99,237
92,1961,434,1,0,0.06,0.42,0.52,0,0,0.58,0,1,1,0,0,13,-99,264
92,1962,307,1,0,0.03,0.47,0.5,0,0,0.69,0,1,1,0,0,16,269,227
92,1963,604,1,0,0.04,0.32,0.65,0,0,0.71,0,1,1,0,0,17,301,275
92,1964,176,1,0,0.04,0.38,0.58,0,0,0.62,0,1,1,0,0,20,280,276
92,1965,78,1,0,0.08,0.4,0.53,0,0,0.64,0,1,1,0,0,11,240,243
92,1966,581,1,0,0.03,0.41,0.56,0,0,0.49,0,1,1,0,0,26,262,260
92,1967,549,1,0,0.12,0.24,0.64,0,0,0.58,0,1,1,0,0,0,255,286
92,1968,581,1,0,0.15,0.48,0.37,0,0,0.49,0,1,1,0,0,0,276,277
92,1969,565,1,0,0.11,0.43,0.46,0,0,0.47,0,1,1,0,0,0,308,344
92,1970,381,1,0,0.08,0.32,0.6,0,0,0.49,0,1,1,0,0,0,339,473
92,1971,237,1,0,0.07,0.39,0.55,0,0,0.39,0,1,1,0,0,43,319,392
92,1972,290,1,0,0.01,0.44,0.55,0,0,0.55,0,1,1,0,0,47,318,353
92,1973,319,1,0,0,0.23,0.77,0,0,0.61,0,1,1,0,0,51,299,324
92,1974,122,1,0,0.01,0.41,0.59,0,0,0.41,0,1,1,0,0,56,290,243
92,1975,204,1,0,0,0.17,0.83,0,0,0,0,1,1,0,0,62,321,218
92,1976,57,1,0,0.08,0.3,0.62,0,0,0.01,0,1,1,0,0,0,254,164
92,1977,20,1,0,0,0.72,0.28,0,0,0.36,0,1,1,0,0,74,184,96
92,1978,262,1,0,0,0.09,0.91,0,0,0.18,0,1,1,0,0,77,173,92
92,1979,61,1,0,0.03,0.15,0.83,0,0,0.04,0,1,1,0,0,86,140,80
92,1980,8,1,0,0.08,0.3,0.62,0,0,0.03,0,1,1,0,0,0,95,41
92,1981,28,1,0,0,0.63,0.38,0,0,0.07,0,1,1,0,0,100,77,36
92,1982,12,1,0,0.08,0.3,0.62,0,0,0.09,0,1,1,0,0,0,56,32
92,1983,32,1,0,0.08,0.3,0.62,0,0,0.09,0,1,1,0,0,0,44,21
92,1984,0,1,0,0.08,0.3,0.62,0,0,0.1,0,1,1,0,0,0,-99,-99
92,1985,40,1,0,0,0.42,0.58,0,0,0.07,0,1,1,0,0,127,33,25
92,1986,266,1,0,0.03,0.35,0.61,0,0,0.08,0,1,1,0,0,140,39,43
92,1987,45,1,0,0.01,0.43,0.56,0,0,0.08,0,1,1,0,0,146,43,61
92,1988,303,1,0,0,0.14,0.86,0,0,0.14,0,1,1,0,0,0,43,109
92,1989,21,1,0,0,0.35,0.65,0,0,0.1,0,1,1,0,0,158,39,78
92,1990,86,1,0,0.01,0.47,0.53,0,0,0.12,0,1,1,0,0,168,51,91
92,1991,108,1,0,0.02,0.25,0.73,0,0,0.1,0,1,1,0,0,175,59,76
92,1992,10,1,0,0.02,0.57,0.42,0,0,0.08,0,1,1,0,0,183,58,56
92,1993,132,1,0,0,0.15,0.85,0,0,0.07,0,1,1,0,0,192,69,48
92,1994,0,1,0,0.08,0.3,0.62,0,0,0.1,0,1,1,0,0,0,-99,-99
92,1995,2,1,0,0.08,0.3,0.62,0,0,0.05,0,1,1,0,0,0,49,22
92,1996,28,1,0,0.04,0.66,0.31,0,0,0.05,0,1,1,0,0,223,38,16
92,1997,36,1,0,0.05,0.49,0.46,0,0,0.07,0,1,1,0,0,232,37,22
92,1998,101,1,0,0,0.04,0.9,0.06,0,0.06,0,1,1,0,0,235,33,20
92,1999,0,1,0,0.12,0.65,0.15,0.08,0,0.04,0,1,1,0,0,249,-99,-99
92,2000,10,1,0,0.07,0.77,0.16,0,0,0.06,0,1,1,0,0,260,26,30
92,2001,86,1,0,0,0.97,0.03,0,0,0.15,0,1,1,0,0,266,25,41
92,2002,201,1,0,0,0.54,0.46,0,0,0.13,0,1,1,0,0,0,37,63
92,2003,190,1,0,0,0.03,0.97,0,0,0.09,0,1,1,0,0,0,39,74
92,2004,15,1,0,0.02,0.84,0.14,0.01,0,0.11,0,1,1,0,0,286,35,54
92,2005,28,1,0,0.03,0.53,0.43,0.02,0,0.08,0,1,1,0,0,296,47,67
92,2006,54,1,0,0,0.69,0.31,0,0,0.08,0,1,1,0,0,304,51,61
92,2007,56,1,0,0.04,0.19,0.74,0.03,0,0.09,0,1,1,0,0,315,53,47
92,2008,71,1,0,0.04,0.49,0.45,0.03,0,0.15,0,1,1,0,0,325,51,38
92,2009,49,1,0,0.09,0.74,0.17,0,0,0.09,0,1,1,0,0,336,50,47
92,2010,112,1,0,0,0.92,0.08,0,0,0.15,0,1,1,0,0,0,65,63
92,2011,171,1,0,0.08,0.48,0.42,0.02,0,0.09,0,1,1,0,0,350,69,78
92,2012,41,1,0,0.02,0.43,0.54,0.01,0,0.11,0,1,1,0,0,358,59,74
92,2013,110,1,0,0.45,0.42,0.13,0,0,0.09,0,1,1,0,0,0,52,72
92,2014,203,1,0,0.01,0.98,0.01,0,0,0.12,0,1,1,0,0,0,68,97
93,1954,1159,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-99,-99
93,1955,-99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-99,-99
93,1956,-99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-99,-99
93,1957,4311,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-99,-99
93,1958,875,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-99,-99
93,1959,963,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-99,-99
93,1960,792,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-99,1302
93,1961,1582,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1319,1354
93,1962,845,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1238,977
93,1963,410,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1078,840
93,1964,1039,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1064,853
93,1965,486,1,0,0,0,0,0,0,0,0,1,1,0,0,0,975,773
93,1966,1181,1,0,0,0,0,0,0,0,0,1,1,0,0,0,994,730
93,1967,817,1,0,0,0,0,0,0,0,0,1,1,0,0,0,842,725
93,1968,345,1,0,0,0,0,0,0,0,0,1,1,0,0,0,767,700
93,1969,1039,1,0,0,0,0,0,0,0,0,1,1,0,0,0,773,700
93,1970,1055,1,0,0,0,0,0,0,0,0,1,1,0,0,0,795,817
93,1971,201,1,0,0,0,0,0,0,0,0,1,1,0,0,0,647,574
93,1972,385,1,0,0,0,0,0,0,0,0,1,1,0,0,0,598,493
93,1973,433,1,0,0,0,0,0,0,0,0,1,1,0,0,0,601,516
93,1974,345,1,0,0,0,0,0,0,0,0,1,1,0,0,0,538,414
93,1975,661,1,0,0,0,0,0,0,0,0,1,1,0,0,0,555,377
93,1976,324,1,0,0,0,0,0,0,0,0,1,1,0,0,0,488,415
93,1977,317,1,0,0,0,0,0,0,0,0,1,1,0,0,0,444,399
93,1978,-99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-99,-99
93,1979,-99,1,0,0.02,0.68,0.3,0,0,0.043,0,0,1,0,1,0,-99,-99
93,1980,624,1,0,0.02,0.68,0.3,0,0,0.032,0,1,1,0,1,0,385,-99
93,1981,852,1,0,0.02,0.68,0.3,0,0,0.066,0,1,1,0,1,0,460,-99
93,1982,624,1,0,0.02,0.68,0.3,0,0,0.085,0,1,1,0,1,0,487,-99
93,1983,563,1,0,0.02,0.68,0.3,0,0,0.091,0,1,1,0,1,0,502,644
93,1984,586,1,0,0.02,0.68,0.3,0,0,0.1,0,1,1,0,1,0,535,630
93,1985,695,1,0,0,0.71,0.29,0,0,0.068,22,1,1,0,0,0,538,646
93,1986,440,1,0,0.01,0.86,0.14,0,0,0.08,116,1,1,0,0,0,559,567
93,1987,407,1,0,0.01,0.62,0.37,0,0,0.08,101,1,1,0,0,0,576,522
93,1988,257,1,0,0.05,0.63,0.33,0,0,0.135,116,1,1,0,0,0,523,443
93,1989,276,0.99,0,0.01,0.76,0.23,0,0,0.099,67,1,1,0,0,0,490,381
93,1990,572,0.78,0,0,0.76,0.24,0,0,0.121,60,1,1,0,0,0,475,349
93,1991,291,0.68,0,0.01,0.64,0.35,0,0,0.101,41,1,1,0,0,0,411,297
93,1992,476,0.64,0,0.03,0.8,0.17,0,0,0.079,47,1,1,0,0,0,382,280
93,1993,397,0.62,0,0.02,0.38,0.6,0,0,0.071,50,1,1,0,0,0,352,279
93,1994,97,1,0,0,0.73,0.27,0,0,0.095,36,1,1,0,0,0,294,227
93,1995,27,1,0,0.11,0.22,0.67,0,0,0.05,10,1,1,0,0,0,210,127
93,1996,152,0.77,0,0.01,0.98,0.01,0,0,0.05,35,1,1,0,0,0,184,114
93,1997,105,0.65,0,0,0.8,0.21,0,0,0.072,43,1,1,0,0,0,154,85
93,1998,60,0.73,0,0,0.12,0.88,0,0,0.057,48,1,1,0,0,0,130,60
93,1999,160,0.03,0,0,0.5,0.5,0,0,0.042,1,1,1,0,0,246,87,33
93,2000,201,0.31,0,0.17,0.77,0.06,0,0,0.057,12,1,1,0,0,0,70,39
93,2001,769,0.8,0,0.01,0.98,0.01,0,0,0.145,52,1,1,0,0,0,78,54
93,2002,568,0.39,0,0.02,0.74,0.24,0,0,0.12586598,42,1,1,0,0,0,76,68
93,2003,329,0.74,0,0.01,0.5,0.49,0,0,0.093881579,42,1,1,0,0,0,76,95
93,2004,346,0.83,0,0,0.98,0.02,0,0,0.108,51,1,1,0,0,0,85,216
93,2005,252,0.81,0,0.01,0.81,0.18,0,0,0.079,49,1,1,0,0,0,105,284
93,2006,202,0.76,0,0.05,0.88,0.07,0,0,0.079,36,1,1,0,0,0,107,213
93,2007,211,0.78,0,0.04,0.58,0.38,0,0,0.088,54,1,1,0,0,0,117,200
93,2008,796,0.61,0,0.12,0.77,0.11,0,0,0.152,42,1,1,0,0,0,146,225
93,2009,1191,0.51,0,0.1,0.84,0.06,0,0,0.089,89,1,1,0,0,0,235,255
93,2010,938,0.58,0,0.01,0.98,0.01,0,0,0.149,86,1,1,0,0,0,297,311
93,2011,849,0.7,0,0.05,0.62,0.34,0,0,0.087886959,89,1,1,0,0,0,295,407
93,2012,815,-99,0,0,0,0,0,0,0,0,1,0,0,0,0,-99,-99
93,2013,752,-99,0,0,0,0,0,0,0,0,1,0,0,0,0,-99,-99
93,2014,294,0.72,0,0.02,0.91,0.07,0,0,0.124,86,1,1,0,0,0,302,-99
97,1957,1431,1,0,0.03,0.34,0.62,0,0,0.62,0,1,1,0,1,0,-99,-99
97,1958,296,1,0,0.03,0.34,0.62,0,0,0.75,0,1,1,0,1,0,-99,-99
97,1959,241,1,0,0.03,0.34,0.62,0,0,0.69,0,1,1,0,1,0,-99,-99
97,1960,576,1,0,0.05,0.51,0.44,0,0,0.71,0,1,1,0,0,0,-99,475
97,1961,1035,1,0,0.06,0.34,0.6,0,0,0.58,0,1,1,0,0,0,-99,548
97,1962,731,1,0,0.03,0.44,0.53,0,0,0.69,0,1,1,0,0,0,572,479
97,1963,513,1,0,0.01,0.15,0.84,0,0,0.71,0,1,1,0,0,0,563,537
97,1964,726,1,0,0.06,0.32,0.62,0,0,0.62,0,1,1,0,0,0,576,666
97,1965,701,1,0,0.06,0.43,0.51,0,0,0.64,0,1,1,0,0,0,585,691
97,1966,1083,1,0,0.04,0.4,0.56,0,0,0.49,0,1,1,0,0,0,620,700
97,1967,892,1,0,0.05,0.17,0.78,0,0,0.58,0,1,1,0,0,0,590,726
97,1968,1056,1,0,0.02,0.5,0.48,0,0,0.49,0,1,1,0,0,0,671,837
97,1969,153,1,0,0.03,0.33,0.64,0,0,0.47,0,1,1,0,0,0,641,617
97,1970,653,1,0,0.06,0.51,0.43,0,0,0.49,0,1,1,0,0,0,648,608
97,1971,634,1,0,0.04,0.48,0.48,0,0,0.39,0,1,1,0,0,0,618,546
97,1972,594,1,0,0.02,0.3,0.69,0,0,0.55,0,1,1,0,0,0,606,507
97,1973,543,1,0,0,0.07,0.93,0,0,0.61,0,1,1,0,0,0,610,445
97,1974,462,1,0,0.03,0.38,0.6,0,0,0.41,0,1,1,0,0,0,585,556
97,1975,723,1,0,0,0.17,0.83,0,0,0,0,1,1,0,0,0,591,574
97,1976,115,1,0,0.08,0.32,0.61,0,0,0.01,0,1,1,0,0,68,470,405
97,1977,217,1,0,0.04,0.55,0.41,0,0,0.36,0,1,1,0,0,0,409,329
97,1978,968,1,0,0,0.1,0.9,0,0,0.18,0,1,1,0,0,0,406,370
97,1979,107,1,0,0.06,0.14,0.8,0,0,0.04,0,1,1,0,0,88,390,274
97,1980,26,1,0,0.03,0.34,0.62,0,0,0.03,0,1,1,0,1,0,284,140
97,1981,51,1,0,0.01,0.7,0.29,0,0,0.07,0,1,1,0,0,101,221,121
97,1982,24,1,0,0.03,0.34,0.62,0,0,0.09,0,1,1,0,1,0,160,78
97,1983,98,1,0,0.03,0.34,0.62,0,0,0.09,0,1,1,0,1,0,135,49
97,1984,56,1,0,0.03,0.34,0.62,0,0,0.1,0,1,1,0,1,0,109,43
97,1985,5,1,0,0.03,0.34,0.62,0,0,0.07,0,1,1,0,1,0,66,31
97,1986,84,1,0,0.03,0.34,0.62,0,0,0.08,0,1,1,0,1,0,64,34
97,1987,247,1,0,0.03,0.34,0.62,0,0,0.08,0,1,1,0,1,0,65,55
97,1988,123,1,0,0.03,0.34,0.62,0,0,0.14,0,1,1,0,1,0,53,57
97,1989,131,1,0,0.03,0.34,0.62,0,0,0.1,0,1,1,0,1,0,54,68
97,1990,32,1,0,0.03,0.34,0.62,0,0,0.12,0,1,1,0,1,0,55,98
97,1991,13,1,0,0.03,0.34,0.62,0,0,0.1,0,1,1,0,1,0,48,68
97,1992,18,1,0,0.03,0.34,0.62,0,0,0.08,0,1,1,0,1,0,47,40
97,1993,61,1,0,0.01,0.24,0.76,0,0,0.07,0,1,1,0,0,0,45,35
97,1994,24,1,0,0,0.33,0.67,0,0,0.1,0,1,1,0,1,202,41,25
97,1995,0,1,0,0.03,0.34,0.62,0,0,0.05,0,1,1,0,1,0,-99,-99
97,1996,8,1,0,0.03,0.34,0.62,0,0,0.05,0,1,1,0,1,0,40,21
97,1997,32,1,0,0.03,0.34,0.62,0,0,0.07,0,1,1,0,1,0,32,24
97,1998,99,1,0,0.03,0.34,0.62,0,0,0.06,0,1,1,0,1,0,31,27
97,1999,18,1,0,0.03,0.34,0.62,0,0,0.04,0,1,1,0,1,0,25,25
97,2000,13,1,0,0.03,0.34,0.62,0,0,0.06,0,1,1,0,1,0,23,22
97,2001,174,1,0,0.02,0.92,0.06,0,0,0.15,0,1,1,0,0,268,30,41
97,2002,277,1,0,0.05,0.47,0.48,0.01,0,0.13,0,1,1,0,0,274,41,62
97,2003,298,1,0,0.03,0.24,0.72,0.01,0,0.09,0,1,1,0,0,281,49,78
97,2004,83,1,0,0.06,0.46,0.49,0,0,0.11,0,1,1,0,0,0,56,105
97,2005,53,1,0,0.03,0.58,0.37,0.02,0,0.08,0,1,1,0,0,295,55,139
97,2006,61,1,0,0.02,0.7,0.28,0,0,0.08,0,1,1,0,0,308,68,113
97,2007,75,1,0,0.06,0.56,0.39,0,0,0.09,0,1,1,0,0,0,74,87
97,2008,161,1,0,0.04,0.52,0.44,0,0,0.15,0,1,1,0,0,0,77,76
97,2009,115,1,0,0.02,0.67,0.3,0,0,0.09,0,1,1,0,0,0,93,82
97,2010,182,1,0,0.02,0.88,0.1,0,0,0.15,0,1,1,0,0,0,121,106
97,2011,112,1,0,0.1,0.73,0.16,0.01,0,0.09,0,1,1,0,0,0,115,117
97,2012,302,1,0,0,0.57,0.42,0.01,0,0.11,0,1,1,0,0,0,117,157
97,2013,131,1,0,0.22,0.48,0.3,0,0,0.09,0,1,1,0,0,0,105,144
97,2014,325,1,0,0,0.79,0.21,0,0,0.12,0,1,1,0,0,0,121,178
98,1949,336,1,0,0.02,0.63,0.35,0,0,0,0,1,1,0,0,0,-99,-99
98,1950,471,1,0,0.02,0.63,0.35,0,0,0,0,1,1,0,0,0,-99,-99
98,1951,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99
98,1952,948,1,0,0.04,0.62,0.34,0,0,0,0,1,1,0,0,0,-99,-99
98,1953,959,1,0,0.16,0.63,0.21,0,0,0,0,1,1,0,0,0,-99,578
98,1954,571,1,0,0.27,0.49,0.24,0,0,0,0,1,1,0,0,0,-99,613
98,1955,334,1,0,0.64,0.27,0.09,0,0,0,0,1,1,0,0,0,421,438
98,1956,1064,1,0,0.09,0.68,0.23,0,0,0,0,1,1,0,0,0,474,513
98,1957,2876,1,0,0.06,0.73,0.22,0,0,0,0,1,1,0,0,0,590,638
98,1958,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99
98,1959,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99
98,1960,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99
98,1961,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99
98,1962,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99
98,1963,1269,1,0,0.09,0.55,0.36,0,0,0,0,1,1,0,0,18,-99,-99
98,1964,1586,1,0,0.13,0.74,0.14,0,0,0.554,0,1,1,0,0,0,-99,-99
98,1965,759,1,0,0.15,0.81,0.04,0,0,0.647,0,1,1,0,0,23,-99,-99
98,1966,2672,1,0,0.08,0.84,0.08,0,0,0.393,0,1,1,0,0,27,-99,1261
98,1967,1778,1,0,0.04,0.59,0.37,0.01,0,0.533,0,1,1,0,0,0,-99,1340
98,1968,1230,1,0,0.43,0.47,0.1,0,0,0.411,0,1,1,0,0,0,1203,1212
98,1969,2442,1,0,0.07,0.84,0.09,0,0,0.381,0,1,1,0,0,0,1317,1339
98,1970,2682,1,0,0.05,0.89,0.07,0,0,0.44,0,1,1,0,0,0,1430,1763
98,1971,1576,1,0,0.1,0.84,0.06,0,0,0.361,0,1,1,0,0,0,1429,1579
98,1972,682,1,0,0.02,0.57,0.41,0,0,0.489,0,1,1,0,0,0,1324,1309
98,1973,1971,1,0,0.02,0.81,0.17,0,0,0.541,0,1,1,0,0,0,1394,1603
98,1974,471,1,0,0.05,0.73,0.23,0,0,0.368,0,1,1,0,0,57,1246,1159
98,1975,288,1,0,0,0.38,0.63,0,0,0.002,0,1,1,0,0,59,1149,749
98,1976,192,1,0,0.05,0.77,0.18,0,0,0.005,0,1,1,0,0,67,886,497
98,1977,577,1,0,0.02,0.63,0.35,0,0,0.3,0,1,1,0,1,0,793,481
98,1978,740,1,0,0,0.13,0.87,0,0,0.059,0,1,1,0,1,78,798,397
98,1979,48,1,0,0.02,0.63,0.35,0,0,0.159,0,1,1,0,1,0,541,253
98,1980,231,1,0,0.02,0.63,0.35,0,0,0.059,0,1,1,0,1,0,425,241
98,1981,192,1,0,0.02,0.63,0.35,0,0,0.066,0,1,1,0,1,0,347,242
98,1982,260,1,0,0.02,0.63,0.35,0,0,0.085,0,1,1,0,1,0,315,207
98,1983,221,1,0,0,0.12,0.88,0,0,0.091,0,1,1,0,0,111,254,162
98,1984,115,1,0,0,0.69,0.31,0,0,0.1,0,1,1,0,0,122,222,194
98,1985,346,1,0,0.04,0.73,0.23,0,0,0.068,0,1,1,0,0,133,225,210
98,1986,654,1,0,0.02,0.63,0.35,0,0,0.08,0,1,1,0,0,139,255,268
98,1987,552,0.09,0,0,0.86,0.14,0,0,0.08,0,1,1,0,0,0,200,193
98,1988,610,0.28,0,0,0.16,0.84,0,0,0.135,0,1,1,0,0,0,173,183
98,1989,65,0.75,0,0.06,0.66,0.28,0,0,0.099,0,1,1,0,0,0,172,153
98,1990,302,0.22,0,0,0.74,0.27,0,0,0.121,0,1,1,0,0,0,152,111
98,1991,272,0.33,0,0.03,0.45,0.52,0,0,0.101,0,1,1,0,0,0,141,74
98,1992,636,0.09,0,0.03,0.71,0.27,0,0,0.079,0,1,1,0,0,0,121,76
98,1993,337,0.54,0,0,0.19,0.81,0,0,0.071,0,1,1,0,0,0,119,77
98,1994,150,0.2,0,0,0.39,0.61,0,0,0.095,0,1,1,0,0,198,104,71
98,1995,85,0.67,0,0.11,0.9,0,0,0,0.05,0,1,1,0,0,215,86,67
98,1996,433,0.98,0,0.05,0.93,0.02,0,0,0.05,0,1,1,0,0,0,82,91
98,1997,281,0.97,0,0.02,0.69,0.29,0,0,0.072,0,1,1,0,0,0,97,124
98,1998,258,0.98,0,0.02,0.54,0.44,0,0,0.057,0,1,1,0,0,0,101,132
98,1999,84,0.85,0,0.02,0.74,0.23,0,0,0.042,0,1,1,0,0,0,105,157
98,2000,471,0.97,0,0.03,0.97,0,0,0,0.057,0,1,1,0,0,0,127,242
98,2001,899,0.85,0,0.04,0.79,0.17,0,0,0.145,0,1,1,0,0,0,157,273
98,2002,685,1,0,0,0.77,0.23,0,0,0.126,0,1,1,0,0,0,202,329
98,2003,541,1,0,0,0.21,0.79,0,0,0.094,0,1,1,0,0,0,226,385
98,2004,676,0.98,0,0.05,0.9,0.05,0,0,0.108,0,1,1,0,0,0,306,597
98,2005,478,0.97,0,0.04,0.83,0.13,0,0,0.079,0,1,1,0,0,0,380,598
98,2006,359,1,0,0.03,0.86,0.11,0,0,0.079,0,1,1,0,0,0,375,515
98,2007,293,0.96,0,0,0.45,0.55,0,0,0.088,0,1,1,0,0,0,377,431
98,2008,365,0.94,0,0.08,0.76,0.16,0,0,0.152,0,1,1,0,0,0,386,387
98,2009,348,1,0,0.15,0.62,0.23,0,0,0.089,0,1,1,0,0,0,446,333
98,2010,692,0.86,0,0.05,0.86,0.1,0,0,0.149,0,1,1,0,0,0,457,349
98,2011,845,0.7,0,0.03,0.74,0.23,0,0,0.088,0,1,1,0,0,0,446,386
98,2012,658,0.87,0,0.03,0.83,0.14,0,0,0.106,0,1,1,0,0,0,436,442
98,2013,445,0.63,0,0.22,0.59,0.19,0,0,0.091,0,1,1,0,0,0,398,410
99,1957,407,-99,0,0,0,0,0,0,-99,-99,1,0,0,0,0,-99,-99
99,1958,269,-99,0,0,0,0,0,0,-99,-99,1,0,0,0,0,-99,-99
99,1959,112,-99,0,0,0,0,0,0,-99,-99,1,0,0,0,0,-99,-99
99,1960,203,-99,0,0,0,0,0,0,-99,-99,1,0,0,0,0,-99,-99
99,1961,629,1,0,0.05,0.62,0.33,0,0,0.579,0,1,1,0,1,0,-99,-99
99,1962,502,1,0,0.05,0.62,0.33,0,0,0.694,0,1,1,0,1,0,-99,-99
99,1963,870,1,0,0.05,0.62,0.33,0,0,0.71,0,1,1,0,1,0,-99,-99
99,1964,624,1,0,0.05,0.62,0.33,0,0,0.62,0,1,1,0,1,0,-99,611
99,1965,564,1,0,0.05,0.62,0.33,0,0,0.643,0,1,1,0,1,0,-99,595
99,1966,1135,1,0,0.05,0.62,0.33,0,0,0.49,0,1,1,0,1,0,657,670
99,1967,1436,1,0,0.05,0.62,0.33,0,0,0.585,0,1,1,0,1,0,730,827
99,1968,1488,1,0,0.05,0.62,0.33,0,0,0.49,0,1,1,0,1,0,792,920
99,1969,253,1,0,0.05,0.62,0.33,0,0,0.467,0,1,1,0,1,0,694,768
99,1970,552,1,0,0.05,0.62,0.33,0,0,0.493,0,1,1,0,1,0,675,765
99,1971,269,1,0,0.05,0.62,0.33,0,0,0.386,0,1,1,0,1,0,620,574
99,1972,648,1,0,0.05,0.62,0.33,0,0,0.549,0,1,1,0,1,0,636,489
99,1973,545,1,0,0.05,0.62,0.33,0,0,0.609,0,1,1,0,1,0,607,400
99,1974,224,1,0,0.05,0.62,0.33,0,0,0.409,0,1,1,0,1,0,548,391
99,1975,354,1,0,0.05,0.62,0.33,0,0,0.002,0,1,1,0,1,0,523,357
99,1976,117,1,0,0.05,0.62,0.33,0,0,0.005,0,1,1,0,1,0,417,303
99,1977,147,1,0,0.05,0.62,0.33,0,0,0.356,0,1,1,0,1,0,332,225
99,1978,410,1,0,0.05,0.62,0.33,0,0,0.185,0,1,1,0,1,0,292,212
99,1979,60,1,0,0.05,0.62,0.33,0,0,0.043,0,1,1,0,1,0,252,163
99,1980,4,1,0,0.05,0.62,0.33,0,0,0.032,0,1,1,0,1,0,154,67
99,1981,90,1,0,0.05,0.62,0.33,0,0,0.066,0,1,1,0,1,0,138,63
99,1982,2,1,0,0.05,0.62,0.33,0,0,0.085,0,1,1,0,1,0,78,27
99,1983,14,1,0,0.05,0.62,0.33,0,0,0.091,0,1,1,0,1,0,54,14
99,1984,-99,1,0,0.05,0.62,0.33,0,0,0.1,0,0,1,0,1,0,-99,-99
99,1985,11,1,0,0.05,0.62,0.33,0,0,0.068,0,1,1,0,1,0,31,12
99,1986,44,1,0,0.05,0.62,0.33,0,0,0.08,0,1,1,0,1,0,28,10
