"NMFS_POPID","BROOD_YEAR","COMMON_POPULATION_NAME","AGE_MATCH","IMPUTED_FRACWILD","IMPUTED_AGE"
148,2000,"Tilton River",0,0,0
148,2001,"Tilton River",0,0,0
148,2002,"Tilton River",0,0,0
148,2003,"Tilton River",0,0,0
148,2004,"Tilton River",0,0,0
148,2005,"Tilton River",0,0,0
148,2006,"Tilton River",0,0,0
148,2007,"Tilton River",0,0,0
148,2008,"Tilton River",0,0,0
148,2009,"Tilton River",0,0,0
148,2010,"Tilton River",0,0,0
148,2011,"Tilton River",0,0,0
148,2012,"Tilton River",0,0,0
148,2013,"Tilton River",0,0,0
149,1996,"Upper Cowlitz River",0,0,0
149,1997,"Upper Cowlitz River",0,0,0
149,1998,"Upper Cowlitz River",0,0,0
149,1999,"Upper Cowlitz River",0,0,0
149,2000,"Upper Cowlitz River",0,0,0
149,2001,"Upper Cowlitz River",0,0,0
149,2002,"Upper Cowlitz River",0,0,0
149,2003,"Upper Cowlitz River",0,0,0
149,2004,"Upper Cowlitz River",0,0,0
149,2005,"Upper Cowlitz River",0,0,0
149,2006,"Upper Cowlitz River",0,0,0
149,2007,"Upper Cowlitz River",0,0,0
149,2008,"Upper Cowlitz River",0,0,0
149,2009,"Upper Cowlitz River",0,0,0
149,2010,"Upper Cowlitz River",0,0,0
149,2011,"Upper Cowlitz River",0,0,0
149,2012,"Upper Cowlitz River",0,0,0
149,2013,"Upper Cowlitz River",0,0,0
150,2007,"Washington Upper Gorge Tributaries and White Salmon River",0,0,0
150,2008,"Washington Upper Gorge Tributaries and White Salmon River",0,0,0
150,2009,"Washington Upper Gorge Tributaries and White Salmon River",0,0,0
150,2010,"Washington Upper Gorge Tributaries and White Salmon River",0,0,0
150,2011,"Washington Upper Gorge Tributaries and White Salmon River",0,0,0
150,2012,"Washington Upper Gorge Tributaries and White Salmon River",0,0,0
150,2013,"Washington Upper Gorge Tributaries and White Salmon River",0,0,0
152,2002,"Youngs Bay",0,0,0
152,2003,"Youngs Bay",0,0,0
152,2004,"Youngs Bay",0,0,0
152,2005,"Youngs Bay",0,0,0
152,2006,"Youngs Bay",0,0,0
152,2007,"Youngs Bay",0,0,0
152,2008,"Youngs Bay",0,0,0
152,2009,"Youngs Bay",0,0,0
152,2010,"Youngs Bay",0,0,0
152,2011,"Youngs Bay",0,0,0
152,2012,"Youngs Bay",0,0,0
226,1974,"Clackamas River",0,0,1
226,1975,"Clackamas River",0,0,1
226,1976,"Clackamas River",0,0,1
226,1977,"Clackamas River",0,0,1
226,1978,"Clackamas River",0,0,1
226,1979,"Clackamas River",0,0,1
226,1980,"Clackamas River",0,0,1
226,1981,"Clackamas River",0,0,1
226,1982,"Clackamas River",0,0,1
226,1983,"Clackamas River",0,0,1
226,1984,"Clackamas River",0,0,1
226,1985,"Clackamas River",0,0,1
226,1986,"Clackamas River",0,0,1
226,1987,"Clackamas River",0,0,1
226,1988,"Clackamas River",0,0,1
226,1989,"Clackamas River",0,0,1
226,1990,"Clackamas River",0,0,1
226,1991,"Clackamas River",0,0,1
226,1992,"Clackamas River",0,0,1
226,1993,"Clackamas River",0,0,1
226,1994,"Clackamas River",0,0,1
226,1995,"Clackamas River",0,0,1
226,1996,"Clackamas River",0,0,1
226,1997,"Clackamas River",0,0,1
226,1998,"Clackamas River",0,0,1
226,1999,"Clackamas River",0,0,1
226,2000,"Clackamas River",0,0,1
226,2001,"Clackamas River",0,0,1
226,2002,"Clackamas River",0,0,1
226,2003,"Clackamas River",0,0,1
226,2004,"Clackamas River",0,0,1
226,2005,"Clackamas River",0,0,1
226,2006,"Clackamas River",0,0,1
226,2007,"Clackamas River",0,0,1
226,2008,"Clackamas River",0,0,1
226,2009,"Clackamas River",0,0,1
226,2010,"Clackamas River",0,0,1
226,2011,"Clackamas River",0,0,1
226,2013,"Clackamas River",0,0,1
227,1987,"Coweeman River",0,0,0
227,1988,"Coweeman River",0,0,0
227,1989,"Coweeman River",0,0,0
227,1990,"Coweeman River",0,0,0
227,1993,"Coweeman River",0,0,0
227,1994,"Coweeman River",0,0,0
227,1997,"Coweeman River",0,0,0
227,1998,"Coweeman River",0,0,0
227,1999,"Coweeman River",0,0,0
227,2000,"Coweeman River",0,0,0
227,2001,"Coweeman River",0,0,0
227,2002,"Coweeman River",0,0,0
227,2003,"Coweeman River",0,0,0
227,2004,"Coweeman River",0,0,0
227,2005,"Coweeman River",0,0,0
227,2006,"Coweeman River",0,0,0
227,2007,"Coweeman River",0,0,0
227,2008,"Coweeman River",0,0,0
227,2009,"Coweeman River",0,0,0
227,2010,"Coweeman River",0,0,0
227,2011,"Coweeman River",0,0,0
227,2012,"Coweeman River",0,0,0
227,2013,"Coweeman River",0,0,0
227,2014,"Coweeman River",0,0,0
228,1996,"East Fork Lewis River",0,0,0
228,1997,"East Fork Lewis River",0,0,0
228,1998,"East Fork Lewis River",0,0,0
228,1999,"East Fork Lewis River",0,0,0
228,2000,"East Fork Lewis River",0,0,0
228,2001,"East Fork Lewis River",0,0,0
228,2002,"East Fork Lewis River",0,0,0
228,2003,"East Fork Lewis River",0,0,0
228,2004,"East Fork Lewis River",0,0,0
228,2005,"East Fork Lewis River",0,0,0
228,2006,"East Fork Lewis River",0,0,0
228,2007,"East Fork Lewis River",0,0,0
228,2008,"East Fork Lewis River",0,0,0
228,2009,"East Fork Lewis River",0,0,0
228,2010,"East Fork Lewis River",0,0,0
228,2011,"East Fork Lewis River",0,0,0
228,2012,"East Fork Lewis River",0,0,0
228,2013,"East Fork Lewis River",0,0,0
228,2014,"East Fork Lewis River",0,0,0
228,2015,"East Fork Lewis River",0,0,0
229,1986,"East Fork Lewis River",0,0,0
229,1987,"East Fork Lewis River",0,0,0
229,1988,"East Fork Lewis River",0,0,0
229,1989,"East Fork Lewis River",0,0,0
229,1990,"East Fork Lewis River",0,0,0
229,1991,"East Fork Lewis River",0,0,0
229,1992,"East Fork Lewis River",0,0,0
229,1993,"East Fork Lewis River",0,0,0
229,1994,"East Fork Lewis River",0,0,0
229,1995,"East Fork Lewis River",0,0,0
229,1997,"East Fork Lewis River",0,0,0
229,1998,"East Fork Lewis River",0,0,0
229,1999,"East Fork Lewis River",0,0,0
229,2001,"East Fork Lewis River",0,0,0
229,2002,"East Fork Lewis River",0,0,0
229,2003,"East Fork Lewis River",0,0,0
229,2004,"East Fork Lewis River",0,0,0
229,2005,"East Fork Lewis River",0,0,0
229,2006,"East Fork Lewis River",0,0,0
229,2007,"East Fork Lewis River",0,0,0
229,2008,"East Fork Lewis River",0,0,0
229,2009,"East Fork Lewis River",0,0,0
229,2010,"East Fork Lewis River",0,0,0
229,2011,"East Fork Lewis River",0,0,0
229,2012,"East Fork Lewis River",0,0,0
229,2013,"East Fork Lewis River",0,0,0
229,2014,"East Fork Lewis River",0,0,0
230,1992,"Hood River",0,0,0
230,1993,"Hood River",0,0,0
230,1994,"Hood River",0,0,0
230,1995,"Hood River",0,0,0
230,1996,"Hood River",0,0,0
230,1997,"Hood River",0,0,0
230,1998,"Hood River",0,0,0
230,1999,"Hood River",0,0,0
230,2000,"Hood River",0,0,0
230,2001,"Hood River",0,0,0
230,2002,"Hood River",0,0,0
230,2003,"Hood River",0,0,0
230,2004,"Hood River",0,0,0
230,2005,"Hood River",0,0,0
230,2006,"Hood River",0,0,0
230,2007,"Hood River",0,0,0
230,2008,"Hood River",0,0,0
231,1991,"Hood River",0,0,0
231,1992,"Hood River",0,0,0
231,1993,"Hood River",0,0,0
231,1994,"Hood River",0,0,0
231,1995,"Hood River",0,0,0
231,1996,"Hood River",0,0,0
231,1997,"Hood River",0,0,0
231,1998,"Hood River",0,0,0
231,1999,"Hood River",0,0,0
231,2000,"Hood River",0,0,0
231,2001,"Hood River",0,0,0
231,2002,"Hood River",0,0,0
231,2003,"Hood River",0,0,0
231,2004,"Hood River",0,0,0
231,2005,"Hood River",0,0,0
231,2006,"Hood River",0,0,0
231,2007,"Hood River",0,0,0
231,2008,"Hood River",0,0,0
231,2009,"Hood River",0,0,0
231,2010,"Hood River",0,0,0
231,2011,"Hood River",0,0,0
231,2012,"Hood River",0,0,0
231,2013,"Hood River",0,0,0
232,1977,"Kalama River",0,0,0
232,1978,"Kalama River",0,0,0
232,1979,"Kalama River",0,0,0
232,1980,"Kalama River",0,0,0
232,1981,"Kalama River",0,0,0
232,1982,"Kalama River",0,0,0
232,1983,"Kalama River",0,0,0
232,1984,"Kalama River",0,0,0
232,1985,"Kalama River",0,0,0
232,1986,"Kalama River",0,0,0
232,1987,"Kalama River",0,0,0
232,1988,"Kalama River",0,0,0
232,1989,"Kalama River",0,0,0
232,1990,"Kalama River",0,0,0
232,1991,"Kalama River",0,0,0
232,1992,"Kalama River",0,0,0
232,1993,"Kalama River",0,0,0
232,1994,"Kalama River",0,0,0
232,1995,"Kalama River",0,0,0
232,1996,"Kalama River",0,0,0
232,1997,"Kalama River",0,0,0
232,1998,"Kalama River",0,0,0
232,1999,"Kalama River",0,0,0
232,2000,"Kalama River",0,0,0
232,2001,"Kalama River",0,0,0
232,2002,"Kalama River",0,0,0
232,2003,"Kalama River",0,0,0
232,2004,"Kalama River",0,0,0
232,2005,"Kalama River",0,0,0
232,2006,"Kalama River",0,0,0
232,2007,"Kalama River",0,0,0
232,2008,"Kalama River",0,0,0
232,2009,"Kalama River",0,0,0
232,2010,"Kalama River",0,0,0
232,2011,"Kalama River",0,0,0
232,2012,"Kalama River",0,0,0
232,2013,"Kalama River",0,0,0
232,2014,"Kalama River",0,0,0
233,1977,"Kalama River",0,0,0
233,1978,"Kalama River",0,0,0
233,1979,"Kalama River",0,0,0
233,1980,"Kalama River",0,0,0
233,1981,"Kalama River",0,0,0
233,1982,"Kalama River",0,0,0
233,1983,"Kalama River",0,0,0
233,1984,"Kalama River",0,0,0
233,1985,"Kalama River",0,0,0
233,1986,"Kalama River",0,0,0
233,1987,"Kalama River",0,0,0
233,1988,"Kalama River",0,0,0
233,1989,"Kalama River",0,0,0
233,1990,"Kalama River",0,0,0
233,1991,"Kalama River",0,0,0
233,1992,"Kalama River",0,0,0
233,1993,"Kalama River",0,0,0
233,1994,"Kalama River",0,0,0
233,1995,"Kalama River",0,0,0
233,1996,"Kalama River",0,0,0
233,1997,"Kalama River",0,0,0
233,1998,"Kalama River",0,0,0
233,1999,"Kalama River",0,0,0
233,2000,"Kalama River",0,0,0
233,2001,"Kalama River",0,0,0
233,2002,"Kalama River",0,0,0
233,2003,"Kalama River",0,0,0
233,2004,"Kalama River",0,0,0
233,2005,"Kalama River",0,0,0
233,2006,"Kalama River",0,0,0
233,2007,"Kalama River",0,0,0
233,2008,"Kalama River",0,0,0
233,2009,"Kalama River",0,0,0
233,2010,"Kalama River",0,0,0
233,2011,"Kalama River",0,0,0
233,2012,"Kalama River",0,0,0
233,2013,"Kalama River",0,0,0
233,2014,"Kalama River",0,0,0
238,1985,"North Fork Toutle River",0,0,0
238,1987,"North Fork Toutle River",0,0,0
238,1988,"North Fork Toutle River",0,0,0
238,1989,"North Fork Toutle River",0,0,0
238,1990,"North Fork Toutle River",0,0,0
238,1991,"North Fork Toutle River",0,0,0
238,1992,"North Fork Toutle River",0,0,0
238,1993,"North Fork Toutle River",0,0,0
238,1994,"North Fork Toutle River",0,0,0
238,1995,"North Fork Toutle River",0,0,0
238,1996,"North Fork Toutle River",0,0,0
238,1997,"North Fork Toutle River",0,0,0
238,1998,"North Fork Toutle River",0,0,0
238,1999,"North Fork Toutle River",0,0,0
238,2000,"North Fork Toutle River",0,0,0
238,2001,"North Fork Toutle River",0,0,0
238,2002,"North Fork Toutle River",0,0,0
238,2003,"North Fork Toutle River",0,0,0
238,2004,"North Fork Toutle River",0,0,0
238,2005,"North Fork Toutle River",0,0,0
238,2006,"North Fork Toutle River",0,0,0
238,2007,"North Fork Toutle River",0,0,0
238,2008,"North Fork Toutle River",0,0,0
238,2009,"North Fork Toutle River",0,0,0
238,2010,"North Fork Toutle River",0,0,0
238,2011,"North Fork Toutle River",0,0,0
238,2012,"North Fork Toutle River",0,0,0
238,2013,"North Fork Toutle River",0,0,0
238,2014,"North Fork Toutle River",0,0,0
240,1974,"Sandy River",0,0,0
240,1975,"Sandy River",0,0,0
240,1976,"Sandy River",0,0,0
240,1977,"Sandy River",0,0,0
240,1978,"Sandy River",0,0,0
240,1979,"Sandy River",0,0,0
240,1980,"Sandy River",0,0,0
240,1981,"Sandy River",0,0,0
240,1982,"Sandy River",0,0,0
240,1983,"Sandy River",0,0,0
240,1984,"Sandy River",0,0,0
240,1985,"Sandy River",0,0,0
240,1986,"Sandy River",0,0,0
240,1987,"Sandy River",0,0,0
240,1988,"Sandy River",0,0,0
240,1989,"Sandy River",0,0,0
240,1990,"Sandy River",0,0,0
240,1991,"Sandy River",0,1,0
240,1992,"Sandy River",0,1,0
240,1993,"Sandy River",0,1,0
240,1994,"Sandy River",0,1,0
240,1995,"Sandy River",0,1,0
240,1996,"Sandy River",0,1,0
240,1997,"Sandy River",0,1,0
240,1998,"Sandy River",0,1,0
240,1999,"Sandy River",0,0,0
240,2000,"Sandy River",0,0,0
240,2001,"Sandy River",0,0,0
240,2002,"Sandy River",0,0,0
240,2003,"Sandy River",0,0,0
240,2004,"Sandy River",0,0,0
240,2005,"Sandy River",0,0,0
240,2006,"Sandy River",0,0,0
240,2007,"Sandy River",0,0,0
240,2008,"Sandy River",0,0,0
240,2009,"Sandy River",0,0,0
240,2010,"Sandy River",0,0,0
240,2011,"Sandy River",0,0,0
240,2012,"Sandy River",0,0,0
240,2013,"Sandy River",0,0,0
241,1981,"South Fork Toutle River",0,0,0
241,1982,"South Fork Toutle River",0,0,0
241,1984,"South Fork Toutle River",0,0,0
241,1985,"South Fork Toutle River",0,0,0
241,1986,"South Fork Toutle River",0,0,0
241,1987,"South Fork Toutle River",0,0,0
241,1988,"South Fork Toutle River",0,0,0
241,1989,"South Fork Toutle River",0,0,0
241,1990,"South Fork Toutle River",0,0,0
241,1991,"South Fork Toutle River",0,0,0
241,1992,"South Fork Toutle River",0,0,0
241,1993,"South Fork Toutle River",0,0,0
241,1994,"South Fork Toutle River",0,0,0
241,1995,"South Fork Toutle River",0,0,0
241,1996,"South Fork Toutle River",0,0,0
241,1997,"South Fork Toutle River",0,0,0
241,1998,"South Fork Toutle River",0,0,0
241,1999,"South Fork Toutle River",0,0,0
241,2000,"South Fork Toutle River",0,0,0
241,2001,"South Fork Toutle River",0,0,0
241,2002,"South Fork Toutle River",0,0,0
241,2003,"South Fork Toutle River",0,0,0
241,2004,"South Fork Toutle River",0,0,0
241,2005,"South Fork Toutle River",0,0,0
241,2006,"South Fork Toutle River",0,0,0
241,2007,"South Fork Toutle River",0,0,0
241,2008,"South Fork Toutle River",0,0,0
241,2009,"South Fork Toutle River",0,0,0
241,2010,"South Fork Toutle River",0,0,0
241,2011,"South Fork Toutle River",0,0,0
241,2012,"South Fork Toutle River",0,0,0
241,2013,"South Fork Toutle River",0,0,0
241,2014,"South Fork Toutle River",0,0,0
242,1999,"Tilton River",0,0,0
242,2000,"Tilton River",0,0,0
242,2001,"Tilton River",0,0,0
242,2002,"Tilton River",0,0,0
242,2003,"Tilton River",0,0,0
242,2004,"Tilton River",0,0,0
242,2005,"Tilton River",0,0,0
242,2006,"Tilton River",0,0,0
242,2007,"Tilton River",0,0,0
242,2008,"Tilton River",0,0,0
242,2009,"Tilton River",0,0,0
242,2010,"Tilton River",0,0,0
242,2011,"Tilton River",0,0,0
242,2012,"Tilton River",0,0,0
242,2013,"Tilton River",0,0,0
243,1997,"Upper Cowlitz River",0,0,0
243,1998,"Upper Cowlitz River",0,0,0
243,1999,"Upper Cowlitz River",0,0,0
243,2000,"Upper Cowlitz River",0,0,0
243,2001,"Upper Cowlitz River",0,0,0
243,2002,"Upper Cowlitz River",0,0,0
243,2003,"Upper Cowlitz River",0,0,0
243,2004,"Upper Cowlitz River",0,0,0
243,2005,"Upper Cowlitz River",0,0,0
243,2006,"Upper Cowlitz River",0,0,0
243,2007,"Upper Cowlitz River",0,0,0
243,2008,"Upper Cowlitz River",0,0,0
243,2009,"Upper Cowlitz River",0,0,0
243,2010,"Upper Cowlitz River",0,0,0
243,2011,"Upper Cowlitz River",0,0,0
243,2012,"Upper Cowlitz River",0,0,0
243,2013,"Upper Cowlitz River",0,0,0
244,2000,"Upper Gorge Tributaries",0,0,0
244,2001,"Upper Gorge Tributaries",0,0,0
244,2002,"Upper Gorge Tributaries",0,0,0
244,2003,"Upper Gorge Tributaries",0,0,0
244,2004,"Upper Gorge Tributaries",0,0,0
244,2005,"Upper Gorge Tributaries",0,0,0
244,2006,"Upper Gorge Tributaries",0,0,0
244,2007,"Upper Gorge Tributaries",0,0,0
244,2008,"Upper Gorge Tributaries",0,0,0
244,2009,"Upper Gorge Tributaries",0,0,0
244,2010,"Upper Gorge Tributaries",0,0,0
244,2011,"Upper Gorge Tributaries",0,0,0
244,2012,"Upper Gorge Tributaries",0,0,0
244,2013,"Upper Gorge Tributaries",0,0,0
245,1953,"Washougal River",0,0,0
245,1954,"Washougal River",0,0,0
245,1955,"Washougal River",0,0,0
245,1956,"Washougal River",0,0,0
245,1957,"Washougal River",0,0,0
245,1958,"Washougal River",0,0,0
245,1959,"Washougal River",0,0,0
245,1960,"Washougal River",0,0,0
245,1961,"Washougal River",0,0,0
245,1962,"Washougal River",0,0,0
245,1963,"Washougal River",0,0,0
245,1964,"Washougal River",0,0,0
245,1965,"Washougal River",0,0,0
245,1966,"Washougal River",0,0,0
245,1967,"Washougal River",0,0,0
245,1968,"Washougal River",0,0,0
245,1969,"Washougal River",0,0,0
245,1970,"Washougal River",0,0,0
245,1971,"Washougal River",0,0,0
245,1973,"Washougal River",0,0,0
245,1974,"Washougal River",0,0,0
245,1986,"Washougal River",0,0,0
245,1987,"Washougal River",0,0,0
245,1988,"Washougal River",0,0,0
245,1989,"Washougal River",0,0,0
245,1990,"Washougal River",0,0,0
245,1991,"Washougal River",0,0,0
245,1992,"Washougal River",0,0,0
245,1993,"Washougal River",0,0,0
245,1994,"Washougal River",0,0,0
245,1995,"Washougal River",0,0,0
245,1996,"Washougal River",0,0,0
245,1997,"Washougal River",0,0,0
245,1998,"Washougal River",0,0,0
245,1999,"Washougal River",0,0,0
245,2000,"Washougal River",0,0,0
245,2001,"Washougal River",0,0,0
245,2002,"Washougal River",0,0,0
245,2003,"Washougal River",0,0,0
245,2005,"Washougal River",0,0,0
245,2006,"Washougal River",0,0,0
245,2007,"Washougal River",0,0,0
245,2008,"Washougal River",0,0,0
245,2009,"Washougal River",0,0,0
245,2010,"Washougal River",0,0,0
245,2012,"Washougal River",0,0,0
245,2014,"Washougal River",0,0,0
245,2015,"Washougal River",0,0,0
246,1991,"Washougal River",0,0,0
246,1992,"Washougal River",0,0,0
246,1993,"Washougal River",0,0,0
246,1994,"Washougal River",0,0,0
246,1995,"Washougal River",0,0,0
246,1997,"Washougal River",0,0,0
246,1998,"Washougal River",0,0,0
246,1999,"Washougal River",0,0,0
246,2001,"Washougal River",0,0,0
246,2002,"Washougal River",0,0,0
246,2003,"Washougal River",0,0,0
246,2004,"Washougal River",0,0,0
246,2005,"Washougal River",0,0,0
246,2006,"Washougal River",0,0,0
246,2007,"Washougal River",0,0,0
246,2008,"Washougal River",0,0,0
246,2009,"Washougal River",0,0,0
246,2010,"Washougal River",0,0,0
246,2011,"Washougal River",0,0,0
246,2012,"Washougal River",0,0,0
246,2013,"Washougal River",0,0,0
246,2014,"Washougal River",0,0,0
247,1989,"Wind River",0,0,0
247,1990,"Wind River",0,0,0
247,1991,"Wind River",0,0,0
247,1992,"Wind River",0,0,0
247,1993,"Wind River",0,0,0
247,1994,"Wind River",0,0,0
247,1995,"Wind River",0,0,0
247,1996,"Wind River",0,0,0
247,1997,"Wind River",0,0,0
247,1998,"Wind River",0,0,0
247,1999,"Wind River",0,0,0
247,2000,"Wind River",0,0,0
247,2001,"Wind River",0,0,0
247,2002,"Wind River",0,0,0
247,2003,"Wind River",0,0,0
247,2004,"Wind River",0,0,0
247,2005,"Wind River",0,0,0
247,2006,"Wind River",0,0,0
247,2007,"Wind River",0,0,0
247,2008,"Wind River",0,0,0
247,2009,"Wind River",0,0,0
247,2010,"Wind River",0,0,0
247,2011,"Wind River",0,0,0
247,2012,"Wind River",0,0,0
247,2013,"Wind River",0,0,0
247,2014,"Wind River",0,0,0
249,1990,"Deschutes River Eastside",0,0,1
249,1991,"Deschutes River Eastside",177,0,1
249,1992,"Deschutes River Eastside",185,0,1
249,1993,"Deschutes River Eastside",194,0,1
249,1994,"Deschutes River Eastside",0,0,1
249,1995,"Deschutes River Eastside",213,0,1
249,1996,"Deschutes River Eastside",224,0,1
249,1997,"Deschutes River Eastside",233,0,1
249,1998,"Deschutes River Eastside",0,0,1
249,1999,"Deschutes River Eastside",248,0,1
249,2000,"Deschutes River Eastside",259,0,1
249,2001,"Deschutes River Eastside",269,0,1
249,2002,"Deschutes River Eastside",0,0,1
249,2003,"Deschutes River Eastside",282,0,1
249,2004,"Deschutes River Eastside",288,0,1
249,2005,"Deschutes River Eastside",298,0,1
249,2006,"Deschutes River Eastside",309,0,1
249,2007,"Deschutes River Eastside",318,0,1
249,2008,"Deschutes River Eastside",328,0,1
249,2009,"Deschutes River Eastside",0,0,0
249,2010,"Deschutes River Eastside",346,0,0
249,2011,"Deschutes River Eastside",352,0,0
249,2012,"Deschutes River Eastside",361,0,0
249,2013,"Deschutes River Eastside",370,0,0
250,1978,"Deschutes River Westside",0,0,0
250,1979,"Deschutes River Westside",0,0,0
250,1980,"Deschutes River Westside",0,0,1
250,1981,"Deschutes River Westside",0,0,1
250,1982,"Deschutes River Westside",0,0,1
250,1983,"Deschutes River Westside",0,0,1
250,1984,"Deschutes River Westside",0,0,1
250,1985,"Deschutes River Westside",0,0,1
250,1986,"Deschutes River Westside",0,0,1
250,1987,"Deschutes River Westside",0,0,1
250,1988,"Deschutes River Westside",0,0,1
250,1989,"Deschutes River Westside",0,0,1
250,1990,"Deschutes River Westside",0,0,1
250,1991,"Deschutes River Westside",177,0,1
250,1992,"Deschutes River Westside",185,0,1
250,1993,"Deschutes River Westside",194,0,1
250,1994,"Deschutes River Westside",0,0,1
250,1995,"Deschutes River Westside",213,0,1
250,1996,"Deschutes River Westside",224,0,1
250,1997,"Deschutes River Westside",233,0,1
250,1998,"Deschutes River Westside",0,0,1
250,1999,"Deschutes River Westside",248,0,1
250,2000,"Deschutes River Westside",259,0,1
250,2001,"Deschutes River Westside",269,0,1
250,2002,"Deschutes River Westside",0,0,1
250,2003,"Deschutes River Westside",282,0,1
250,2004,"Deschutes River Westside",288,0,1
250,2005,"Deschutes River Westside",298,0,1
250,2006,"Deschutes River Westside",309,0,1
250,2007,"Deschutes River Westside",318,0,1
250,2008,"Deschutes River Westside",328,0,1
250,2009,"Deschutes River Westside",0,0,0
250,2010,"Deschutes River Westside",346,0,0
250,2011,"Deschutes River Westside",352,0,0
250,2012,"Deschutes River Westside",361,0,0
250,2013,"Deschutes River Westside",370,0,0
251,1985,"Fifteenmile Creek",0,0,1
251,1986,"Fifteenmile Creek",0,0,1
251,1987,"Fifteenmile Creek",0,0,1
251,1988,"Fifteenmile Creek",0,0,1
251,1989,"Fifteenmile Creek",0,0,1
251,1990,"Fifteenmile Creek",0,0,1
251,1991,"Fifteenmile Creek",0,0,1
251,1992,"Fifteenmile Creek",0,0,1
251,1993,"Fifteenmile Creek",0,0,1
251,1994,"Fifteenmile Creek",0,0,1
251,1995,"Fifteenmile Creek",0,0,1
251,1996,"Fifteenmile Creek",0,0,1
251,1997,"Fifteenmile Creek",0,0,1
251,1998,"Fifteenmile Creek",0,0,1
251,1999,"Fifteenmile Creek",0,0,1
251,2000,"Fifteenmile Creek",0,0,1
251,2001,"Fifteenmile Creek",0,0,1
251,2002,"Fifteenmile Creek",0,0,1
251,2003,"Fifteenmile Creek",0,0,1
251,2004,"Fifteenmile Creek",0,0,1
251,2005,"Fifteenmile Creek",0,0,1
251,2006,"Fifteenmile Creek",0,0,1
251,2007,"Fifteenmile Creek",0,0,1
251,2008,"Fifteenmile Creek",0,0,1
251,2009,"Fifteenmile Creek",0,0,1
251,2010,"Fifteenmile Creek",0,0,1
251,2011,"Fifteenmile Creek",0,0,0
251,2012,"Fifteenmile Creek",0,0,0
251,2013,"Fifteenmile Creek",0,0,0
252,1965,"John Day River Lower Mainstem Tributaries",22,0,1
252,1966,"John Day River Lower Mainstem Tributaries",25,0,1
252,1967,"John Day River Lower Mainstem Tributaries",29,0,1
252,1968,"John Day River Lower Mainstem Tributaries",33,0,1
252,1969,"John Day River Lower Mainstem Tributaries",36,0,1
252,1970,"John Day River Lower Mainstem Tributaries",39,0,1
252,1971,"John Day River Lower Mainstem Tributaries",41,0,1
252,1972,"John Day River Lower Mainstem Tributaries",46,0,1
252,1973,"John Day River Lower Mainstem Tributaries",49,0,1
252,1974,"John Day River Lower Mainstem Tributaries",54,0,1
252,1975,"John Day River Lower Mainstem Tributaries",60,0,1
252,1976,"John Day River Lower Mainstem Tributaries",64,0,1
252,1977,"John Day River Lower Mainstem Tributaries",71,0,1
252,1978,"John Day River Lower Mainstem Tributaries",79,0,1
252,1979,"John Day River Lower Mainstem Tributaries",83,0,1
252,1980,"John Day River Lower Mainstem Tributaries",90,0,1
252,1981,"John Day River Lower Mainstem Tributaries",97,0,1
252,1982,"John Day River Lower Mainstem Tributaries",105,0,1
252,1983,"John Day River Lower Mainstem Tributaries",112,0,1
252,1984,"John Day River Lower Mainstem Tributaries",119,0,1
252,1985,"John Day River Lower Mainstem Tributaries",128,0,1
252,1986,"John Day River Lower Mainstem Tributaries",135,0,1
252,1987,"John Day River Lower Mainstem Tributaries",143,0,1
252,1988,"John Day River Lower Mainstem Tributaries",148,0,1
252,1989,"John Day River Lower Mainstem Tributaries",155,0,1
252,1990,"John Day River Lower Mainstem Tributaries",164,0,1
252,1991,"John Day River Lower Mainstem Tributaries",171,0,1
252,1992,"John Day River Lower Mainstem Tributaries",180,0,1
252,1993,"John Day River Lower Mainstem Tributaries",189,0,1
252,1994,"John Day River Lower Mainstem Tributaries",199,0,1
252,1995,"John Day River Lower Mainstem Tributaries",209,0,1
252,1996,"John Day River Lower Mainstem Tributaries",217,0,1
252,1997,"John Day River Lower Mainstem Tributaries",227,0,1
252,1998,"John Day River Lower Mainstem Tributaries",239,0,1
252,1999,"John Day River Lower Mainstem Tributaries",244,0,1
252,2000,"John Day River Lower Mainstem Tributaries",254,0,1
252,2001,"John Day River Lower Mainstem Tributaries",263,0,1
252,2002,"John Day River Lower Mainstem Tributaries",271,0,1
252,2003,"John Day River Lower Mainstem Tributaries",277,0,1
252,2004,"John Day River Lower Mainstem Tributaries",283,0,1
252,2005,"John Day River Lower Mainstem Tributaries",291,0,1
252,2006,"John Day River Lower Mainstem Tributaries",310,0,1
252,2007,"John Day River Lower Mainstem Tributaries",319,0,1
252,2008,"John Day River Lower Mainstem Tributaries",329,0,1
252,2009,"John Day River Lower Mainstem Tributaries",337,0,1
252,2010,"John Day River Lower Mainstem Tributaries",345,0,1
252,2011,"John Day River Lower Mainstem Tributaries",0,0,1
252,2012,"John Day River Lower Mainstem Tributaries",361,0,1
252,2013,"John Day River Lower Mainstem Tributaries",366,0,1
253,1965,"John Day River Upper Mainstem",22,0,1
253,1966,"John Day River Upper Mainstem",25,0,1
253,1967,"John Day River Upper Mainstem",29,0,1
253,1968,"John Day River Upper Mainstem",33,0,1
253,1969,"John Day River Upper Mainstem",36,0,1
253,1970,"John Day River Upper Mainstem",39,0,1
253,1971,"John Day River Upper Mainstem",41,0,1
253,1972,"John Day River Upper Mainstem",46,0,1
253,1973,"John Day River Upper Mainstem",49,0,1
