NMFS_POPID,RECOVERY_DOMAIN,ESU,MAJOR_POPULATION_GROUP,COMMON_POPULATION_NAME,NWR_Population_name,Population_RunTime,SPECIES,RUN_TIMING,STREAM_NAME,START_YEAR,END_YEAR,BROOD_YEAR,VIABILITY_TYPE,NUMBER_OF_SPAWNERS,SPAWNER_NOTES,FRACWILD,HATCHERY_FRACTION,HATCHERY_FRACTION_NOTES,CATCH,AGE_1_RETURNS,AGE_2_RETURNS,AGE_3_RETURNS,AGE_4_RETURNS,AGE_5_RETURNS,AGE_6_RETURNS,AGE_7_RETURNS,AGE_1_HARVEST,AGE_2_HARVEST,AGE_3_HARVEST,AGE_4_HARVEST,AGE_5_HARVEST,AGE_6_HARVEST,AGE_7_HARVEST,REGIME,AGE_NOTES,ABUND_COUNT_EXTERNAL_FILE_1_LI,ABUND_COUNT_EXTERNAL_FILE_2_LI,POPULATION_DB_ID,TOTAL_SPAWNERS_WITH_JACKS,NATURAL_SPAWNERS_WITH_JACKS,NATURAL_ADULT_ANNUAL_RUN_4_6,JACK_FRAC_OF_HATCHERY_SPAWNERS,ADULT_NATURAL_HARVEST_RATE,NAT_NO_ORIGIN_BROOD_STOCK,ADULT_BROOD_RETURNS,SAR_ADJUSTED_ADULT_BRD_RETURNS,LINK_REFERENCE_S,ADJUSTED_LINK_REFERENCE_S,ATTRIBUTE_SCOPE_TYPE,INCLUDE_AGE2,HATCHERY_RETURN,HATCHERY_RETURN_NOR,NUMBER_USED_FOR_BROODSTOCK,FRACTION_BROODSTOCK_TAKEN_NOR,AGE_DATA_TYPE,AGE_DETERMINATION_SAMPLE_SIZE,AEQ_CATCH_AGE2_OCEAN,CO2_DATA_TYPE,AEQ_CATCH_AGE3_OCEAN,CO3_DATA_TYPE,AEQ_CATCH_AGE4_OCEAN,CO4_DATA_TYPE,AEQ_CATCH_AGE5_OCEAN,CO5_DATA_TYPE,CATCH_AGE2_TERMINAL_FISHERIES,CTF2_DATA_TYPE,CATCH_AGE3_TERMINAL_FISHERIES,CTF3_DATA_TYPE,CATCH_AGE4_TERMINAL_FISHERIES,CTF4_DATA_TYPE,CATCH_AGE5_TERMINAL_FISHERIES,CTF5_DATA_TYPE,PPM_POSTFISHERY_PRESPAWN_MORT,PPM_AGE2,PPM_AGE3,PPM_AGE4,PPM_AGE5,RETURN_POTENTIAL,RETURN_POTENTIAL_AGE2,RETURN_POTENTIAL_AGE3,RETURN_POTENTIAL_AGE4,RETURN_POTENTIAL_AGE5,SAIP_STOCK_ID,SAIP_ABUNDANCE,SAIP_CATCH,SAIP_ANTHROPOGENIC,SAIP_LIFE_HISTORY,SAIP_ASSESSMENT_MODEL,SAIP_FREQUENCY,QAQC_FLAG
64,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,East Fork Salmon River,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,East Fork Salmon River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1991,,117,,0.63,,,-99,0,0,0.026,0.206,0.768,0,0,,,,,,,,-99,,,,,-99,,71,,0.1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,East Fork Salmon River,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,East Fork Salmon River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1992,,74,,0.49,,,-99,0,0,0.026,0.206,0.768,0,0,,,,,,,,-99,,,,,-99,,35,,0.08,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,East Fork Salmon River,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,East Fork Salmon River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1995,,12,,0.64,,,-99,0,0,0.026,0.206,0.768,0,0,,,,,,,,-99,,,,,-99,,6,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,East Fork Salmon River,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,East Fork Salmon River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1996,,25,,0.45,,,-99,0,0,0.026,0.206,0.768,0,0,,,,,,,,-99,,,,,-99,,10,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,East Fork Salmon River,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,East Fork Salmon River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1997,,57,,0.82,,,-99,0,0,0.026,0.206,0.768,0,0,,,,,,,,-99,,,,,-99,,44,,0.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,East Fork Salmon River,Chinook Salmon (Snake River Spring/Summer-run ESU) - East Fork Salmon River,East Fork Salmon River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1998,,140,,0.93,,,-99,0,0,0.026,0.206,0.768,0,0,,,,,,,,-99,,,,,-99,,126,,0.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1976,,523,,1,,,-99,0,0,0.01,0.49,0.5,0,0,,,,,,,,-99,,,,,-99,,517,,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1977,,940,,1,,,-99,0,0,0.01,0.49,0.5,0,0,,,,,,,,-99,,,,,-99,,930,,0.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1978,,1730,,1,,,-99,0,0,0,0.16,0.84,0,0,,,,,,,,-99,,,,,-99,,1730,,0.18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1979,,331,,1,,,-99,0,0,0.01,0.49,0.5,0,0,,,,,,,,-99,,,,,-99,,327,,0.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1980,,129,,1,,,-99,0,0,0.01,0.49,0.5,0,0,,,,,,,,-99,,,,,-99,,127,,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1981,,284,,1,,,-99,0,0,0.01,0.49,0.5,0,0,,,,,,,,-99,,,,,-99,,281,,0.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1982,,367,,1,,,-99,0,0,0.01,0.49,0.5,0,0,,,,,,,,-99,,,,,-99,,363,,0.09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1983,,111,,1,,,-99,0,0,0.01,0.49,0.5,0,0,,,,,,,,-99,,,,,-99,,109,,0.09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1984,,70,,1,,,-99,0,0,0.01,0.49,0.5,0,0,,,,,,,,-99,,,,,-99,,69,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1985,,186,,1,,,-99,0,0,0.01,0.49,0.5,0,0,,,,,,,,-99,,,,,-99,,184,,0.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1986,,314,,1,,,-99,0,0,0.01,0.49,0.5,0,0,,,,,,,,-99,,,,,-99,,311,,0.08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1987,,310,,1,,,-99,0,0,0.01,0.49,0.5,0,0,,,,,,,,-99,,,,,-99,,307,,0.08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1988,,358,,1,,,-99,0,0,0.01,0.49,0.5,0,0,,,,,,,,-99,,,,,-99,,354,,0.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1989,,64,,1,,,-99,0,0,0.01,0.49,0.5,0,0,,,,,,,,-99,,,,,-99,,63,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1990,,160,,1,,,-99,0,0,0.01,0.49,0.5,0,0,,,,,,,,-99,,,,,-99,,158,,0.12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1991,,110,,1,,,-99,0,0,0.01,0.49,0.5,0,0,,,,,,,,-99,,,,,-99,,109,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1992,,30,,1,,,-99,0,0,0.01,0.49,0.5,0,0,,,,,,,,-99,,,,,-99,,30,,0.08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1993,,46,,1,,,-99,0,0,0.01,0.49,0.5,0,0,,,,,,,,-99,,,,,-99,,46,,0.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1994,,14,,1,,,-99,0,0,0.01,0.49,0.5,0,0,,,,,,,,-99,,,,,-99,,14,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1995,,10,,1,,,-99,0,0,0.01,0.49,0.5,0,0,,,,,,,,-99,,,,,-99,,10,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1996,,58,,1,,,-99,0,0,0.01,0.49,0.5,0,0,,,,,,,,-99,,,,,-99,,57,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1997,,100,,1,,,-99,0,0,0.01,0.49,0.5,0,0,,,,,,,,-99,,,,,-99,,99,,0.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1998,,84,,1,,,-99,0,0,0.01,0.49,0.5,0,0,,,,,,,,-99,,,,,-99,,83,,0.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1999,,70,,1,,,-99,0,0,0.01,0.49,0.5,0,0,,,,,,,,-99,,,,,-99,,69,,0.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Lemhi River-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,2000,,172,,1,,,-99,0,0,0.01,0.49,0.5,0,0,,,,,,,,-99,,,,,-99,,170,,0.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Salmon River Lower Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,Salmon River Lower Mainstem-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1957,,4888,,1,,,-99,0,0,0.157,0.473,0.369,0,0,,,,,,,,-99,,,,,-99,,4116,,0.62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Salmon River Lower Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,Salmon River Lower Mainstem-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1958,,887,,1,,,-99,0,0,0.157,0.473,0.369,0,0,,,,,,,,-99,,,,,-99,,747,,0.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Salmon River Lower Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,Salmon River Lower Mainstem-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1959,,679,,1,,,-99,0,0,0.157,0.473,0.369,0,0,,,,,,,,-99,,,,,-99,,572,,0.69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Salmon River Lower Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,Salmon River Lower Mainstem-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1960,,1565,,1,,,-99,0,0,0.157,0.473,0.369,0,0,,,,,,,,-99,,,,,-99,,1318,,0.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Salmon River Lower Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,Salmon River Lower Mainstem-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1961,,687,,1,,,-99,0,0,0.157,0.473,0.369,0,0,,,,,,,,-99,,,,,-99,,578,,0.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Salmon River Lower Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,Salmon River Lower Mainstem-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1962,,901,,1,,,-99,0,0,0.157,0.473,0.369,0,0,,,,,,,,-99,,,,,-99,,759,,0.69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Salmon River Lower Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,Salmon River Lower Mainstem-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1963,,376,,1,,,-99,0,0,0.157,0.473,0.369,0,0,,,,,,,,-99,,,,,-99,,317,,0.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Salmon River Lower Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,Salmon River Lower Mainstem-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1964,,800,,1,,,-99,0,0,0.157,0.473,0.369,0,0,,,,,,,,-99,,,,,-99,,674,,0.62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Salmon River Lower Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,Salmon River Lower Mainstem-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1965,,387,,1,,,-99,0,0,0.157,0.473,0.369,0,0,,,,,,,,-99,,,,,-99,,326,,0.64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Salmon River Lower Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,Salmon River Lower Mainstem-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1966,,752,,1,,,-99,0,0,0.157,0.473,0.369,0,0,,,,,,,,-99,,,,,-99,,633,,0.49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Salmon River Lower Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,Salmon River Lower Mainstem-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1967,,704,,1,,,-99,0,0,0.157,0.473,0.369,0,0,,,,,,,,-99,,,,,-99,,593,,0.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Salmon River Lower Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,Salmon River Lower Mainstem-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1968,,430,,1,,,-99,0,0,0.157,0.473,0.369,0,0,,,,,,,,-99,,,,,-99,,362,,0.49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Salmon River Lower Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,Salmon River Lower Mainstem-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1969,,231,,1,,,-99,0,0,0.157,0.473,0.369,0,0,,,,,,,,-99,,,,,-99,,195,,0.47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Salmon River Lower Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,Salmon River Lower Mainstem-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1970,,289,,1,,,-99,0,0,0.157,0.473,0.369,0,0,,,,,,,,-99,,,,,-99,,243,,0.49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Salmon River Lower Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,Salmon River Lower Mainstem-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1971,,424,,1,,,-99,0,0,0.157,0.473,0.369,0,0,,,,,,,,-99,,,,,-99,,357,,0.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Salmon River Lower Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,Salmon River Lower Mainstem-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1972,,795,,1,,,-99,0,0,0.157,0.473,0.369,0,0,,,,,,,,-99,,,,,-99,,669,,0.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Salmon River Lower Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,Salmon River Lower Mainstem-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1973,,432,,1,,,-99,0,0,0.157,0.473,0.369,0,0,,,,,,,,-99,,,,,-99,,364,,0.61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Salmon River Lower Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,Salmon River Lower Mainstem-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1974,,77,,1,,,-99,0,0,0.157,0.473,0.369,0,0,,,,,,,,-99,,,,,-99,,65,,0.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Salmon River Lower Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,Salmon River Lower Mainstem-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1975,,86,,1,,,-99,0,0,0.157,0.473,0.369,0,0,,,,,,,,-99,,,,,-99,,72,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Upper Salmon River,Salmon River Lower Mainstem,Chinook Salmon (Snake River Spring/Summer-run ESU) - Salmon River Lower Mainstem below Redfish Lake,Salmon River Lower Mainstem-Spring/Summer-run,Chinook,Spring/Summer-run,,1957,2014,1976,,84,,1,,,-99,0,0,0.157,0.473,0.369,0,0,,,,,,,,-99,,,,,-99,,71,,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
