NMFS_POPID,RECOVERY_DOMAIN,ESU,MAJOR_POPULATION_GROUP,COMMON_POPULATION_NAME,NWR_Population_name,Population_RunTime,SPECIES,RUN_TIMING,STREAM_NAME,START_YEAR,END_YEAR,BROOD_YEAR,VIABILITY_TYPE,NUMBER_OF_SPAWNERS,SPAWNER_NOTES,FRACWILD,HATCHERY_FRACTION,HATCHERY_FRACTION_NOTES,CATCH,AGE_1_RETURNS,AGE_2_RETURNS,AGE_3_RETURNS,AGE_4_RETURNS,AGE_5_RETURNS,AGE_6_RETURNS,AGE_7_RETURNS,AGE_1_HARVEST,AGE_2_HARVEST,AGE_3_HARVEST,AGE_4_HARVEST,AGE_5_HARVEST,AGE_6_HARVEST,AGE_7_HARVEST,REGIME,AGE_NOTES,ABUND_COUNT_EXTERNAL_FILE_1_LI,ABUND_COUNT_EXTERNAL_FILE_2_LI,POPULATION_DB_ID,TOTAL_SPAWNERS_WITH_JACKS,NATURAL_SPAWNERS_WITH_JACKS,NATURAL_ADULT_ANNUAL_RUN_4_6,JACK_FRAC_OF_HATCHERY_SPAWNERS,ADULT_NATURAL_HARVEST_RATE,NAT_NO_ORIGIN_BROOD_STOCK,ADULT_BROOD_RETURNS,SAR_ADJUSTED_ADULT_BRD_RETURNS,LINK_REFERENCE_S,ADJUSTED_LINK_REFERENCE_S,ATTRIBUTE_SCOPE_TYPE,INCLUDE_AGE2,HATCHERY_RETURN,HATCHERY_RETURN_NOR,NUMBER_USED_FOR_BROODSTOCK,FRACTION_BROODSTOCK_TAKEN_NOR,AGE_DATA_TYPE,AGE_DETERMINATION_SAMPLE_SIZE,AEQ_CATCH_AGE2_OCEAN,CO2_DATA_TYPE,AEQ_CATCH_AGE3_OCEAN,CO3_DATA_TYPE,AEQ_CATCH_AGE4_OCEAN,CO4_DATA_TYPE,AEQ_CATCH_AGE5_OCEAN,CO5_DATA_TYPE,CATCH_AGE2_TERMINAL_FISHERIES,CTF2_DATA_TYPE,CATCH_AGE3_TERMINAL_FISHERIES,CTF3_DATA_TYPE,CATCH_AGE4_TERMINAL_FISHERIES,CTF4_DATA_TYPE,CATCH_AGE5_TERMINAL_FISHERIES,CTF5_DATA_TYPE,PPM_POSTFISHERY_PRESPAWN_MORT,PPM_AGE2,PPM_AGE3,PPM_AGE4,PPM_AGE5,RETURN_POTENTIAL,RETURN_POTENTIAL_AGE2,RETURN_POTENTIAL_AGE3,RETURN_POTENTIAL_AGE4,RETURN_POTENTIAL_AGE5,SAIP_STOCK_ID,SAIP_ABUNDANCE,SAIP_CATCH,SAIP_ANTHROPOGENIC,SAIP_LIFE_HISTORY,SAIP_ASSESSMENT_MODEL,SAIP_FREQUENCY,QAQC_FLAG,Date_Added,Date_Updated
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1962,,446,,1,,,-99,0,0,0.121,0.592,0.286,0,0,,,,,,,,-99,,,,,-99,,392,,0.59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1963,,562,,1,,,-99,0,0,0.405,0.401,0.194,0,0,,,,,,,,-99,,,,,-99,,334,,0.59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1964,,1489,,1,,,-99,0,0,0.084,0.617,0.299,0,0,,,,,,,,-99,,,,,-99,,1364,,0.53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1965,,403,,1,,,-99,0,0,0.283,0.483,0.234,0,0,,,,,,,,-99,,,,,-99,,289,,0.64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1966,,1190,,1,,,-99,0,0,0.131,0.585,0.283,0,0,,,,,,,,-99,,,,,-99,,1033,,0.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1967,,977,,1,,,-99,0,0,0.175,0.556,0.269,0,0,,,,,,,,-99,,,,,-99,,806,,0.53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1968,,977,,1,,,-99,0,0,0.128,0.587,0.284,0,0,,,,,,,,-99,,,,,-99,,851,,0.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1969,,322,,1,,,-99,0,0,0.058,0.635,0.307,0,0,,,,,,,,-99,,,,,-99,,303,,0.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1970,,271,,1,,,-99,0,0,0.164,0.564,0.273,0,0,,,,,,,,-99,,,,,-99,,227,,0.43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1971,,527,,1,,,-99,0,0,0.18,0.552,0.267,0,0,,,,,,,,-99,,,,,-99,,432,,0.33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1972,,236,,1,,,-99,0,0,0.045,0.643,0.311,0,0,,,,,,,,-99,,,,,-99,,225,,0.49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1973,,888,,1,,,-99,0,0,0.109,0.601,0.29,0,0,,,,,,,,-99,,,,,-99,,791,,0.54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1974,,341,,1,,,-99,0,0,0.025,0.657,0.318,0,0,,,,,,,,-99,,,,,-99,,332,,0.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1975,,605,,1,,,-99,0,0,0.058,0.635,0.307,0,0,,,,,,,,-99,,,,,-99,,570,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1976,,182,,1,,,-99,0,0,0.447,0.373,0.18,0,0,,,,,,,,-99,,,,,-99,,101,,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1977,,688,,1,,,-99,0,0,0.059,0.634,0.307,0,0,,,,,,,,-99,,,,,-99,,647,,0.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1978,,1213,,1,,,-99,0,0,0.007,0.669,0.324,0,0,,,,,,,,-99,,,,,-99,,1205,,0.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1979,,316,,1,,,-99,0,0,0.078,0.621,0.3,0,0,,,,,,,,-99,,,,,-99,,291,,0.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1980,,405,,0.95,,,-99,0,0,0.114,0.597,0.289,0,0,,,,,,,,-99,,,,,-99,,341,,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1981,,358,,0.96,,,-99,0,0,0.038,0.649,0.314,0,0,,,,,,,,-99,,,,,-99,,331,,0.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1982,,420,,0.96,,,-99,0,0,0.035,0.65,0.315,0,0,,,,,,,,-99,,,,,-99,,389,,0.09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1983,,420,,0.9,,,-99,0,0,0.03,0.654,0.316,0,0,,,,,,,,-99,,,,,-99,,367,,0.09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1984,,333,,0.85,,,-99,0,0,0.057,0.636,0.308,0,0,,,,,,,,-99,,,,,-99,,267,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1985,,444,,0.87,,,-99,0,0,0.021,0.799,0.18,0,0,,,,,,,,-99,,,,,-99,,378,,0.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1986,,400,,0.85,,,-99,0,0,0.021,0.689,0.291,0,0,,,,,,,,-99,,,,,-99,,333,,0.08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1987,,244,,0.77,,,-99,0,0,0.026,0.645,0.33,0,0,,,,,,,,-99,,,,,-99,,183,,0.08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1988,,255,,0.84,,,-99,0,0,0.036,0.274,0.69,0,0,,,,,,,,-99,,,,,-99,,206,,0.13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1989,,142,,0.71,,,-99,0,0,0.027,0.932,0.041,0,0,,,,,,,,-99,,,,,-99,,98,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1990,,316,,0.89,,,-99,0,0,0.017,0.54,0.443,0,0,,,,,,,,-99,,,,,-99,,276,,0.12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1991,,127,,0.78,,,-99,0,0,0.073,0.669,0.258,0,0,,,,,,,,-99,,,,,-99,,92,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1992,,160,,0.8,,,-99,0,0,0.012,0.703,0.285,0,0,,,,,,,,-99,,,,,-99,,126,,0.08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1993,,374,,0.88,,,-99,0,0,0.001,0.445,0.554,0,0,,,,,,,,-99,,,,,-99,,329,,0.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1994,,76,,0.95,,,-99,0,0,0.03,0.66,0.32,0,0,,,,,,,,-99,,,,,-99,,71,,0.09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1995,,33,,0.67,,,-99,0,0,0.03,0.6,0.37,0,0,,,,,,,,-99,,,,,-99,,21,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1996,,50,,0.8,,,-99,0,0,0.03,0.62,0.36,0,0,,,,,,,,-99,,,,,-99,,39,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1997,,82,,0.83,,,-99,0,0,0,0.85,0.15,0,0,,,,,,,,-99,,,,,-99,,68,,0.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1998,,53,,0.79,,,-99,0,0,0,0.05,0.95,0,0,,,,,,,,-99,,,,,-99,,42,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,1999,,75,,0.39,,,-99,0,0,0.02,0.56,0.43,0,0,,,,,,,,-99,,,,,-99,,29,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,2000,,197,,0.37,,,-99,0,0,0.04,0.95,0.01,0,0,,,,,,,,-99,,,,,-99,,70,,0.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,2001,,323,,0.7,,,-99,0,0,0,0.92,0.08,0,0,,,,,,,,-99,,,,,-99,,226,,0.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,2002,,230,,0.66,,,-99,0,0,0,0.66,0.34,0,0,,,,,,,,-99,,,,,-99,,152,,0.13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,2003,,262,,0.76,,,-99,0,0,0.07,0.04,0.89,0,0,,,,,,,,-99,,,,,-99,,185,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,2004,,449,,0.32,,,-99,0,0,0.01,0.98,0.01,0,0,,,,,,,,-99,,,,,-99,,142,,0.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,2005,,263,,0.49,,,-99,0,0,0.01,0.76,0.24,0,0,,,,,,,,-99,,,,,-99,,129,,0.08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,2006,,188,,0.42,,,-99,0,0,0.01,0.62,0.37,0,0,,,,,,,,-99,,,,,-99,,78,,0.08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,2007,,468,,0.44,,,-99,0,0,0.02,0.61,0.37,0,0,,,,,,,,-99,,,,,-99,,202,,0.08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,2008,,194,,0.49,,,-99,0,0,0.03,0.85,0.12,0,0,,,,,,,,-99,,,,,-99,,92,,0.16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,2009,,368,,0.49,,,-99,0,0,0.07,0.73,0.2,0,0,,,,,,,,-99,,,,,-99,,168,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,2010,,445,,0.75,,,-99,0,0,0.03,0.79,0.17,0,0,,,,,,,,-99,,,,,-99,,320,,0.17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,2011,,508,,0.75,,,-99,0,0,0.07,0.56,0.37,0,0,,,,,,,,,,,,,-99,,354,,0.09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,2012,,385,,0.66,,,-99,0,0,0.03,0.68,0.29,0,0,,,,,,,,,,,,,-99,,246,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2015,
100,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",Upper Columbia / East Slope Cascades,Entiat River,Chinook Salmon (Upper Columbia River Spring-run ESU) - Entiat River,Entiat River-Spring-run,Chinook,Spring-run,,1960,2013,2013,,192,,0.79,,,-99,0,0,0.14,0.29,0.57,0,0,,,,,,,,,,,,,-99,,130,,0.09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SASI,6/24/2015,
